"MAKEID","MODELID","YEARID","TRIMID","ODSMAKEID","ODSMODELID","ODSYEARID","ODSTRIMID"
"20000053","20001713","20002741","20006431","20053","20770","56007","27383"
"20000053","20001713","20002741","20006432","20053","20770","56007","27384"
"20000053","20001713","20002741","20006682","20053","20770","56007","36603"
"20000053","20001713","20002741","20006772","20053","20770","56007","42583"
"20000053","20001713","20002741","20007137","20053","20770","56007","56869"
"20000053","20001713","20002742","20003950","20053","20770","58487","22544"
"20000053","20001713","20002742","20004152","20053","20770","58487","22746"
"20000053","20001713","20002742","20006431","20053","20770","58487","27383"
"20000053","20001713","20002742","20006432","20053","20770","58487","27384"
"20000053","20001713","30031936","20003950","20053","20770","30031936","22544"
"20000053","20001713","30031936","20004152","20053","20770","30031936","22746"
"20000053","20001713","30031936","20004545","20053","20770","30031936","23139"
"20000053","20001713","30031936","20006430","20053","20770","30031936","27382"
"20000053","20001713","30031936","20006431","20053","20770","30031936","27383"
"20000053","20001713","30031936","20006432","20053","20770","30031936","27384"
"20000053","20001713","30031936","20006772","20053","20770","30031936","42583"
"20000053","20001713","35797618","20003950","20053","20770","35797618","22544"
"20000053","20001713","35797618","20004152","20053","20770","35797618","22746"
"20000053","20001713","35797618","20006430","20053","20770","35797618","27382"
"20000053","20001713","35797618","20006431","20053","20770","35797618","27383"
"20000053","20001713","35797618","20006432","20053","20770","35797618","27384"
"20000053","20001713","35797618","20006772","20053","20770","35797618","42583"
"20000053","20001715","20002654","20006411","20053","20772","20120","26601"
"20000053","20001725","20002667","20002993","20053","20782","20133","23719"
"20000053","20001725","20002667","20003672","20053","20782","20133","24398"
"20000053","20001725","20002667","20005738","20053","20782","20133","25398"
"20000053","20001725","20002667","20006411","20053","20782","20133","26601"
"20000053","20001725","20002668","20004554","20053","20782","20134","23148"
"20000053","20001725","20002668","20005738","20053","20782","20134","25398"
"20000053","20001725","20002668","20006411","20053","20782","20134","26601"
"20000053","20001725","20002669","20004554","20053","20782","20135","23148"
"20000053","20001725","20002669","20004575","20053","20782","20135","23169"
"20000053","20001725","20002669","20006411","20053","20782","20135","26601"
"20000053","20001725","20002670","20004554","20053","20782","20136","23148"
"20000053","20001725","20002670","20004575","20053","20782","20136","23169"
"20000053","20001725","20002670","20006411","20053","20782","20136","26601"
"20000053","20001725","20002671","20006411","20053","20782","20137","26601"
"20000053","20001725","20002672","20003483","20053","20782","20138","24209"
"20000053","20001725","20002672","20006411","20053","20782","20138","26601"
"20000053","20001725","20002673","20006411","20053","20782","20139","26601"
"20000053","20001725","20002722","20002993","20053","20782","20188","23719"
"20000053","20001725","20002722","20006411","20053","20782","20188","26601"
"20000053","20001725","20002723","20002993","20053","20782","20189","23719"
"20000053","20001725","20002723","20003672","20053","20782","20189","24398"
"20000053","20001725","20002723","20005738","20053","20782","20189","25398"
"20000053","20001725","20002723","20006411","20053","20782","20189","26601"
"20000053","20001725","20002724","20004554","20053","20782","20190","23148"
"20000053","20001725","20002724","20004575","20053","20782","20190","23169"
"20000053","20001725","20002724","20005738","20053","20782","20190","25398"
"20000053","20001725","20002724","20006411","20053","20782","20190","26601"
"20000053","20001725","20002725","20004554","20053","20782","20191","23148"
"20000053","20001725","20002725","20004575","20053","20782","20191","23169"
"20000053","20001725","20002725","20006411","20053","20782","20191","26601"
"20000053","20001725","20002726","20006411","20053","20782","20192","26601"
"20000053","20001725","20002727","20003483","20053","20782","20193","24209"
"20000053","20001725","20002727","20006411","20053","20782","20193","26601"
"20000053","20001725","20002728","20006411","20053","20782","20194","26601"
"20000053","20001736","20002666","20006411","20053","20793","20132","26601"
"20000053","20001736","20002667","20006411","20053","20793","20133","26601"
"20000053","20001736","20002668","20006411","20053","20793","20134","26601"
"20000053","20001736","20002669","20006411","20053","20793","20135","26601"
"20000053","20001736","20002670","20006411","20053","20793","20136","26601"
"20000053","20001736","20002722","20006411","20053","20793","20188","26601"
"20000053","20001736","20002723","20006411","20053","20793","20189","26601"
"20000053","20001736","20002724","20006411","20053","20793","20190","26601"
"20000053","20001736","20002725","20006411","20053","20793","20191","26601"
"20000053","20001746","20002644","20006411","20053","20803","20110","26601"
"20000053","20001746","20002646","20006411","20053","20803","20112","26601"
"20000053","20001746","20002648","20006411","20053","20803","20114","26601"
"20000053","20001746","20002649","20006411","20053","20803","20115","26601"
"20000053","20001746","20002650","20006411","20053","20803","20116","26601"
"20000053","20001746","20002651","20006411","20053","20803","20117","26601"
"20000053","20001746","20002652","20006411","20053","20803","20118","26601"
"20000053","20001746","20002653","20006411","20053","20803","20119","26601"
"20000053","20001746","20002654","20006411","20053","20803","20120","26601"
"20000053","20001746","20002699","20006411","20053","20803","20165","26601"
"20000053","20001746","20002700","20006411","20053","20803","20166","26601"
"20000053","20001746","20002704","20006411","20053","20803","20170","26601"
"20000053","20001746","20002705","20006411","20053","20803","20171","26601"
"20000053","20001746","20002706","20006411","20053","20803","20172","26601"
"20000053","20001746","20002707","20006411","20053","20803","20173","26601"
"20000053","20001746","20002708","20006411","20053","20803","20174","26601"
"20000053","20001746","20002709","20006411","20053","20803","20175","26601"
"20000053","20001747","20002694","20006411","20053","20804","20160","26601"
"20000053","20001748","20002658","20006411","20053","20805","20124","26601"
"20000053","20001748","20002659","20006411","20053","20805","20125","26601"
"20000053","20001748","20002660","20006411","20053","20805","20126","26601"
"20000053","20001748","20002661","20004779","20053","20805","20127","23373"
"20000053","20001748","20002661","20006411","20053","20805","20127","26601"
"20000053","20001748","20002662","20004779","20053","20805","20128","23373"
"20000053","20001748","20002663","20006411","20053","20805","20129","26601"
"20000053","20001748","20002664","20004779","20053","20805","20130","23373"
"20000053","20001748","20002665","20004779","20053","20805","20131","23373"
"20000053","20001748","20002666","20004779","20053","20805","20132","23373"
"20000053","20001748","20002668","20006411","20053","20805","20134","26601"
"20000053","20001748","20002669","20006411","20053","20805","20135","26601"
"20000053","20001748","20002670","20006411","20053","20805","20136","26601"
"20000053","20001748","20002671","20006411","20053","20805","20137","26601"
"20000053","20001748","20002672","20006411","20053","20805","20138","26601"
"20000053","20001748","20002714","20006411","20053","20805","20180","26601"
"20000053","20001748","20002715","20006411","20053","20805","20181","26601"
"20000053","20001748","20002716","20006411","20053","20805","20182","26601"
"20000053","20001748","20002717","20004779","20053","20805","20183","23373"
"20000053","20001748","20002718","20006411","20053","20805","20184","26601"
"20000053","20001748","20002719","20004779","20053","20805","20185","23373"
"20000053","20001748","20002720","20004779","20053","20805","20186","23373"
"20000053","20001748","20002721","20004779","20053","20805","20187","23373"
"20000053","20001748","20002722","20004779","20053","20805","20188","23373"
"20000053","20001748","20002724","20006411","20053","20805","20190","26601"
"20000053","20001748","20002725","20006411","20053","20805","20191","26601"
"20000053","20001748","20002726","20006411","20053","20805","20192","26601"
"20000053","20001759","20002663","20006411","20053","20816","20129","26601"
"20000053","20001759","20002664","20006411","20053","20816","20130","26601"
"20000053","20001759","20002665","20006411","20053","20816","20131","26601"
"20000053","20001759","20002666","20006411","20053","20816","20132","26601"
"20000053","20001759","20002667","20004687","20053","20816","20133","23281"
"20000053","20001759","20002667","20006411","20053","20816","20133","26601"
"20000053","20001759","20002668","20004687","20053","20816","20134","23281"
"20000053","20001759","20002719","20006411","20053","20816","20185","26601"
"20000053","20001759","20002720","20006411","20053","20816","20186","26601"
"20000053","20001759","20002721","20006411","20053","20816","20187","26601"
"20000053","20001759","20002722","20005572","20053","20816","20188","25232"
"20000053","20001759","20002722","20006411","20053","20816","20188","26601"
"20000053","20001759","20002723","20004687","20053","20816","20189","23281"
"20000053","20001759","20002724","20004687","20053","20816","20190","23281"
"20000053","20001760","20002666","20004677","20053","20817","20132","23271"
"20000053","20001760","20002666","20004718","20053","20817","20132","23312"
"20000053","20001760","20002666","20006411","20053","20817","20132","26601"
